provider,sourceType,sourceCode,sourceDescription,canonicalConcept,conceptGroup,signalClass,severity,direction,requiresReview,canContributeToDecline,dedupeKey,narrativeKey,notes,status,displayLabel
middesk,naics_code,561330,Professional Employer Organizations,business_classification_context,business,business,low,neutral,false,false,561330,,,active,Professional Employer Organizations
middesk,naics_code,5614,Business Support Services,business_classification_context,business,business,low,neutral,false,false,5614,,,active,Business Support Services
middesk,naics_code,561499,All Other Business Support Services,business_classification_context,business,business,low,neutral,false,false,561499,,,active,All Other Business Support Services
middesk,naics_code,5615,Travel Arrangement and Reservation Services,business_classification_context,business,business,low,neutral,false,false,5615,,,active,Travel Arrangement and Reservation Services
middesk,naics_code,561510,Travel Agencies,business_classification_context,business,business,low,neutral,false,false,561510,,,active,Travel Agencies
middesk,naics_code,5616,Investigation and Security Services,business_classification_context,business,business,low,neutral,false,false,5616,,,active,Investigation and Security Services
middesk,naics_code,561613,Armored Car Services,business_classification_context,business,business,low,neutral,false,false,561613,,,active,Armored Car Services
middesk,naics_code,5617,Services to Buildings and Dwellings,business_classification_context,business,business,low,neutral,false,false,5617,,,active,Services to Buildings and Dwellings
middesk,naics_code,5619,Other Support Services,business_classification_context,business,business,low,neutral,false,false,5619,,,active,Other Support Services
middesk,naics_code,561920,Convention and Trade Show Organizers,business_classification_context,business,business,low,neutral,false,false,561920,,,active,Convention and Trade Show Organizers
middesk,naics_code,561990,All Other Support Services,business_classification_context,business,business,low,neutral,false,false,561990,,,active,All Other Support Services
middesk,naics_code,5622,Waste Treatment and Disposal,business_classification_context,business,business,low,neutral,false,false,5622,,,active,Waste Treatment and Disposal
middesk,naics_code,5629,Remediation and Other Waste Management Services,business_classification_context,business,business,low,neutral,false,false,5629,,,active,Remediation and Other Waste Management Services
middesk,naics_code,61,Educational Services,business_classification_context,business,business,low,neutral,false,false,61,,,active,Educational Services
middesk,naics_code,6111,Elementary and Secondary Schools,business_classification_context,business,business,low,neutral,false,false,6111,,,active,Elementary and Secondary Schools
middesk,naics_code,611110,Elementary and Secondary Schools,business_classification_context,business,business,low,neutral,false,false,611110,,,active,Elementary and Secondary Schools
middesk,naics_code,6112,Junior Colleges,business_classification_context,business,business,low,neutral,false,false,6112,,,active,Junior Colleges
middesk,naics_code,6113,"Colleges, Universities, and Professional Schools",business_classification_context,business,business,low,neutral,false,false,6113,,,active,"Colleges, Universities, and Professional Schools"
middesk,naics_code,611310,"Colleges, Universities, and Professional Schools",business_classification_context,business,business,low,neutral,false,false,611310,,,active,"Colleges, Universities, and Professional Schools"
middesk,naics_code,6114,Business Schools and Computer and Management Training,business_classification_context,business,business,low,neutral,false,false,6114,,,active,Business Schools and Computer and Management Training
middesk,naics_code,6115,Technical and Trade Schools,business_classification_context,business,business,low,neutral,false,false,6115,,,active,Technical and Trade Schools
middesk,naics_code,611519,Other Technical and Trade Schools,business_classification_context,business,business,low,neutral,false,false,611519,,,active,Other Technical and Trade Schools
middesk,naics_code,6116,Other Schools and Instruction,business_classification_context,business,business,low,neutral,false,false,6116,,,active,Other Schools and Instruction
middesk,naics_code,6117,Educational Support Services,business_classification_context,business,business,low,neutral,false,false,6117,,,active,Educational Support Services
middesk,naics_code,611710,Educational Support Services,business_classification_context,business,business,low,neutral,false,false,611710,,,active,Educational Support Services
middesk,naics_code,62,Health Care and Social Assistance,business_classification_context,business,business,low,neutral,false,false,62,,,active,Health Care and Social Assistance
middesk,naics_code,621111,Offices of Physicians (except Mental Health Specialists),business_classification_context,business,business,low,neutral,false,false,621111,,,active,Offices of Physicians (except Mental Health Specialists)
middesk,naics_code,621112,"Offices of Physicians, Mental Health Specialists",business_classification_context,business,business,low,neutral,false,false,621112,,,active,"Offices of Physicians, Mental Health Specialists"
middesk,naics_code,6212,Offices of Dentists,business_classification_context,business,business,low,neutral,false,false,6212,,,active,Offices of Dentists
middesk,naics_code,6213,Offices of Other Health Practitioners,business_classification_context,business,business,low,neutral,false,false,6213,,,active,Offices of Other Health Practitioners
middesk,naics_code,621330,Offices of Mental Health Practitioners (except Physicians),business_classification_context,business,business,low,neutral,false,false,621330,,,active,Offices of Mental Health Practitioners (except Physicians)
middesk,naics_code,6214,Outpatient Care Centers,business_classification_context,business,business,low,neutral,false,false,6214,,,active,Outpatient Care Centers
middesk,naics_code,621420,Outpatient Mental Health and Substance Abuse Centers,business_classification_context,business,business,low,neutral,false,false,621420,,,active,Outpatient Mental Health and Substance Abuse Centers
middesk,naics_code,621491,HMO Medical Centers,business_classification_context,business,business,low,neutral,false,false,621491,,,active,HMO Medical Centers
middesk,naics_code,621498,All Other Outpatient Care Centers,business_classification_context,business,business,low,neutral,false,false,621498,,,active,All Other Outpatient Care Centers
middesk,naics_code,6215,Medical and Diagnostic Laboratories,business_classification_context,business,business,low,neutral,false,false,6215,,,active,Medical and Diagnostic Laboratories
middesk,naics_code,621511,Medical Laboratories,business_classification_context,business,business,low,neutral,false,false,621511,,,active,Medical Laboratories
middesk,naics_code,6216,Home Health Care Services,business_classification_context,business,business,low,neutral,false,false,6216,,,active,Home Health Care Services
middesk,naics_code,6219,Other Ambulatory Health Care Services,business_classification_context,business,business,low,neutral,false,false,6219,,,active,Other Ambulatory Health Care Services
middesk,naics_code,621999,All Other Miscellaneous Ambulatory Health Care Services,business_classification_context,business,business,low,neutral,false,false,621999,,,active,All Other Miscellaneous Ambulatory Health Care Services
middesk,naics_code,6221,General Medical and Surgical Hospitals,business_classification_context,business,business,low,neutral,false,false,6221,,,active,General Medical and Surgical Hospitals
middesk,naics_code,622110,General Medical and Surgical Hospitals,business_classification_context,business,business,low,neutral,false,false,622110,,,active,General Medical and Surgical Hospitals
middesk,naics_code,6222,Psychiatric and Substance Abuse Hospitals,business_classification_context,business,business,low,neutral,false,false,6222,,,active,Psychiatric and Substance Abuse Hospitals
middesk,naics_code,6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,business_classification_context,business,business,low,neutral,false,false,6223,,,active,Specialty (except Psychiatric and Substance Abuse) Hospitals
middesk,naics_code,6231,Nursing Care Facilities (Skilled Nursing Facilities),business_classification_context,business,business,low,neutral,false,false,6231,,,active,Nursing Care Facilities (Skilled Nursing Facilities)
middesk,naics_code,6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",business_classification_context,business,business,low,neutral,false,false,6232,,,active,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities"
middesk,naics_code,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,business_classification_context,business,business,low,neutral,false,false,6233,,,active,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly
middesk,naics_code,623311,Continuing Care Retirement Communities,business_classification_context,business,business,low,neutral,false,false,623311,,,active,Continuing Care Retirement Communities
middesk,naics_code,6239,Other Residential Care Facilities,business_classification_context,business,business,low,neutral,false,false,6239,,,active,Other Residential Care Facilities
middesk,naics_code,6241,Individual and Family Services,business_classification_context,business,business,low,neutral,false,false,6241,,,active,Individual and Family Services
middesk,naics_code,624110,Child and Youth Services,business_classification_context,business,business,low,neutral,false,false,624110,,,active,Child and Youth Services
middesk,naics_code,624120,Services for the Elderly and Persons with Disabilities,business_classification_context,business,business,low,neutral,false,false,624120,,,active,Services for the Elderly and Persons with Disabilities
middesk,naics_code,624190,Other Individual and Family Services,business_classification_context,business,business,low,neutral,false,false,624190,,,active,Other Individual and Family Services
middesk,naics_code,6242,"Community Food and Housing, and Emergency and Other Relief Services",business_classification_context,business,business,low,neutral,false,false,6242,,,active,"Community Food and Housing, and Emergency and Other Relief Services"
middesk,naics_code,624210,Community Food Services,business_classification_context,business,business,low,neutral,false,false,624210,,,active,Community Food Services
middesk,naics_code,624220,Community Housing Services,business_classification_context,business,business,low,neutral,false,false,624220,,,active,Community Housing Services
middesk,naics_code,624221,Temporary Shelters,business_classification_context,business,business,low,neutral,false,false,624221,,,active,Temporary Shelters
middesk,naics_code,624229,Other Community Housing Services,business_classification_context,business,business,low,neutral,false,false,624229,,,active,Other Community Housing Services
middesk,naics_code,624230,Emergency and Other Relief Services,business_classification_context,business,business,low,neutral,false,false,624230,,,active,Emergency and Other Relief Services
middesk,naics_code,6243,Vocational Rehabilitation Services,business_classification_context,business,business,low,neutral,false,false,6243,,,active,Vocational Rehabilitation Services
middesk,naics_code,624310,Vocational Rehabilitation Services,business_classification_context,business,business,low,neutral,false,false,624310,,,active,Vocational Rehabilitation Services
middesk,naics_code,6244,Child Care Services,business_classification_context,business,business,low,neutral,false,false,6244,,,active,Child Care Services
middesk,naics_code,71,"Arts, Entertainment, and Recreation",business_classification_context,business,business,low,neutral,false,false,71,,,active,"Arts, Entertainment, and Recreation"
middesk,naics_code,7111,Performing Arts Companies,business_classification_context,business,business,low,neutral,false,false,7111,,,active,Performing Arts Companies
middesk,naics_code,711110,Theater Companies and Dinner Theaters,business_classification_context,business,business,low,neutral,false,false,711110,,,active,Theater Companies and Dinner Theaters
middesk,naics_code,711120,Dance Companies,business_classification_context,business,business,low,neutral,false,false,711120,,,active,Dance Companies
middesk,naics_code,7112,Spectator Sports,business_classification_context,business,business,low,neutral,false,false,7112,,,active,Spectator Sports
middesk,naics_code,7113,"Promoters of Performing Arts, Sports, and Similar Events",business_classification_context,business,business,low,neutral,false,false,7113,,,active,"Promoters of Performing Arts, Sports, and Similar Events"
middesk,naics_code,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",business_classification_context,business,business,low,neutral,false,false,711310,,,active,"Promoters of Performing Arts, Sports, and Similar Events with Facilities"
middesk,naics_code,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",business_classification_context,business,business,low,neutral,false,false,711320,,,active,"Promoters of Performing Arts, Sports, and Similar Events without Facilities"
middesk,naics_code,7114,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",business_classification_context,business,business,low,neutral,false,false,7114,,,active,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures"
middesk,naics_code,7115,"Independent Artists, Writers, and Performers",business_classification_context,business,business,low,neutral,false,false,7115,,,active,"Independent Artists, Writers, and Performers"
middesk,naics_code,7121,"Museums, Historical Sites, and Similar Institutions",business_classification_context,business,business,low,neutral,false,false,7121,,,active,"Museums, Historical Sites, and Similar Institutions"
middesk,naics_code,712110,Museums,business_classification_context,business,business,low,neutral,false,false,712110,,,active,Museums
middesk,naics_code,712130,Zoos and Botanical Gardens,business_classification_context,business,business,low,neutral,false,false,712130,,,active,Zoos and Botanical Gardens
middesk,naics_code,7131,Amusement Parks and Arcades,business_classification_context,business,business,low,neutral,false,false,7131,,,active,Amusement Parks and Arcades
middesk,naics_code,713110,Amusement and Theme Parks,business_classification_context,business,business,low,neutral,false,false,713110,,,active,Amusement and Theme Parks
middesk,naics_code,7132,Gambling Industries,business_gambling,compliance,business,high,negative,true,true,7132,,,active,Gambling Industries
middesk,naics_code,713210,Casinos (except Casino Hotels),business_gambling,compliance,business,high,negative,true,true,713210,,,active,Casinos (except Casino Hotels)
middesk,naics_code,713290,Other Gambling Industries,business_gambling,compliance,business,high,negative,true,true,713290,,,active,Other Gambling Industries
middesk,naics_code,7139,Other Amusement and Recreation Industries,business_classification_context,business,business,low,neutral,false,false,7139,,,active,Other Amusement and Recreation Industries
middesk,naics_code,713910,Golf Courses and Country Clubs,business_classification_context,business,business,low,neutral,false,false,713910,,,active,Golf Courses and Country Clubs
middesk,naics_code,713930,Marinas,business_classification_context,business,business,low,neutral,false,false,713930,,,active,Marinas
middesk,naics_code,713940,Fitness and Recreational Sports Centers,business_classification_context,business,business,low,neutral,false,false,713940,,,active,Fitness and Recreational Sports Centers
middesk,naics_code,713950,Bowling Centers,business_classification_context,business,business,low,neutral,false,false,713950,,,active,Bowling Centers
middesk,naics_code,713990,All Other Amusement and Recreation Industries,business_classification_context,business,business,low,neutral,false,false,713990,,,active,All Other Amusement and Recreation Industries
middesk,naics_code,72,Accommodation and Food Services,business_classification_context,business,business,low,neutral,false,false,72,,,active,Accommodation and Food Services
middesk,naics_code,721110,Hotels (except Casino Hotels) and Motels,business_classification_context,business,business,low,neutral,false,false,721110,,,active,Hotels (except Casino Hotels) and Motels
middesk,naics_code,721120,Casino Hotels,business_gambling,compliance,business,high,negative,true,true,721120,,,active,Casino Hotels
middesk,naics_code,7212,RV (Recreational Vehicle) Parks and Recreational Camps,business_classification_context,business,business,low,neutral,false,false,7212,,,active,RV (Recreational Vehicle) Parks and Recreational Camps
middesk,naics_code,7213,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",business_classification_context,business,business,low,neutral,false,false,7213,,,active,"Rooming and Boarding Houses, Dormitories, and Workers' Camps"
middesk,naics_code,7223,Special Food Services,business_classification_context,business,business,low,neutral,false,false,7223,,,active,Special Food Services
middesk,naics_code,722310,Food Service Contractors,business_classification_context,business,business,low,neutral,false,false,722310,,,active,Food Service Contractors
middesk,naics_code,722320,Caterers,business_classification_context,business,business,low,neutral,false,false,722320,,,active,Caterers
middesk,naics_code,722330,Mobile Food Services,business_classification_context,business,business,low,neutral,false,false,722330,,,active,Mobile Food Services
middesk,naics_code,7224,Drinking Places (Alcoholic Beverages),business_classification_context,business,business,low,neutral,false,false,7224,,,active,Drinking Places (Alcoholic Beverages)
middesk,naics_code,722410,Drinking Places (Alcoholic Beverages),business_classification_context,business,business,low,neutral,false,false,722410,,,active,Drinking Places (Alcoholic Beverages)
middesk,naics_code,7225,Restaurants and Other Eating Places,business_classification_context,business,business,low,neutral,false,false,7225,,,active,Restaurants and Other Eating Places
middesk,naics_code,722511,Full-Service Restaurants,business_classification_context,business,business,low,neutral,false,false,722511,,,active,Full-Service Restaurants
middesk,naics_code,722513,Limited-Service Restaurants,business_classification_context,business,business,low,neutral,false,false,722513,,,active,Limited-Service Restaurants
middesk,naics_code,722515,Snack and Nonalcoholic Beverage Bars,business_classification_context,business,business,low,neutral,false,false,722515,,,active,Snack and Nonalcoholic Beverage Bars
middesk,naics_code,81,Other Services (except Public Administration),business_classification_context,business,business,low,neutral,false,false,81,,,active,Other Services (except Public Administration)
middesk,naics_code,811192,Car Washes,business_classification_context,business,business,low,neutral,false,false,811192,,,active,Car Washes
middesk,naics_code,8112,Electronic and Precision Equipment Repair and Maintenance,business_classification_context,business,business,low,neutral,false,false,8112,,,active,Electronic and Precision Equipment Repair and Maintenance
middesk,naics_code,8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,business_classification_context,business,business,low,neutral,false,false,8113,,,active,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
middesk,naics_code,8114,Personal and Household Goods Repair and Maintenance,business_classification_context,business,business,low,neutral,false,false,8114,,,active,Personal and Household Goods Repair and Maintenance
middesk,naics_code,8121,Personal Care Services,business_classification_context,business,business,low,neutral,false,false,8121,,,active,Personal Care Services
middesk,naics_code,812111,Barber Shops,business_classification_context,business,business,low,neutral,false,false,812111,,,active,Barber Shops
middesk,naics_code,812112,Beauty Salons,business_classification_context,business,business,low,neutral,false,false,812112,,,active,Beauty Salons
middesk,naics_code,812113,Nail Salons,business_classification_context,business,business,low,neutral,false,false,812113,,,active,Nail Salons
middesk,naics_code,812199,Other Personal Care Services,business_classification_context,business,business,low,neutral,false,false,812199,,,active,Other Personal Care Services
middesk,naics_code,8122,Death Care Services,business_classification_context,business,business,low,neutral,false,false,8122,,,active,Death Care Services
middesk,naics_code,8123,Drycleaning and Laundry Services,business_classification_context,business,business,low,neutral,false,false,8123,,,active,Drycleaning and Laundry Services
middesk,naics_code,812310,Coin-Operated Laundries and Drycleaners,business_classification_context,business,business,low,neutral,false,false,812310,,,active,Coin-Operated Laundries and Drycleaners
middesk,naics_code,812331,Linen Supply,business_classification_context,business,business,low,neutral,false,false,812331,,,active,Linen Supply
middesk,naics_code,812332,Industrial Launderers,business_classification_context,business,business,low,neutral,false,false,812332,,,active,Industrial Launderers
middesk,naics_code,8129,Other Personal Services,business_classification_context,business,business,low,neutral,false,false,8129,,,active,Other Personal Services
middesk,naics_code,81299,All Other Personal Services,business_classification_context,business,business,low,neutral,false,false,81299,,,active,All Other Personal Services
middesk,naics_code,8131,Religious Organizations,business_classification_context,business,business,low,neutral,false,false,8131,,,active,Religious Organizations
middesk,naics_code,813110,Religious Organizations,business_classification_context,business,business,low,neutral,false,false,813110,,,active,Religious Organizations
middesk,naics_code,8132,Grantmaking and Giving Services,business_classification_context,business,business,low,neutral,false,false,8132,,,active,Grantmaking and Giving Services
middesk,naics_code,813210,Grantmaking and Giving Services,business_classification_context,business,business,low,neutral,false,false,813210,,,active,Grantmaking and Giving Services
middesk,naics_code,813211,Grantmaking Foundations,business_classification_context,business,business,low,neutral,false,false,813211,,,active,Grantmaking Foundations
middesk,naics_code,813212,Voluntary Health Organizations,business_classification_context,business,business,low,neutral,false,false,813212,,,active,Voluntary Health Organizations
middesk,naics_code,813219,Other Grantmaking and Giving Services,business_classification_context,business,business,low,neutral,false,false,813219,,,active,Other Grantmaking and Giving Services
middesk,naics_code,8133,Social Advocacy Organizations,business_classification_context,business,business,low,neutral,false,false,8133,,,active,Social Advocacy Organizations
middesk,naics_code,813311,Human Rights Organizations,business_classification_context,business,business,low,neutral,false,false,813311,,,active,Human Rights Organizations
middesk,naics_code,813312,"Environment, Conservation and Wildlife Organizations",business_classification_context,business,business,low,neutral,false,false,813312,,,active,"Environment, Conservation and Wildlife Organizations"
middesk,naics_code,813319,Other Social Advocacy Organizations,business_classification_context,business,business,low,neutral,false,false,813319,,,active,Other Social Advocacy Organizations
middesk,naics_code,8134,Civic and Social Organizations,business_classification_context,business,business,low,neutral,false,false,8134,,,active,Civic and Social Organizations
middesk,naics_code,813410,Civic and Social Organizations,business_classification_context,business,business,low,neutral,false,false,813410,,,active,Civic and Social Organizations
middesk,naics_code,8139,"Business, Professional, Labor, Political, and Similar Organizations",business_classification_context,business,business,low,neutral,false,false,8139,,,active,"Business, Professional, Labor, Political, and Similar Organizations"
middesk,naics_code,813910,Business Associations,business_classification_context,business,business,low,neutral,false,false,813910,,,active,Business Associations
middesk,naics_code,813920,Professional Organizations,business_classification_context,business,business,low,neutral,false,false,813920,,,active,Professional Organizations
middesk,naics_code,813930,Labor Unions and Similar Labor Organizations,business_classification_context,business,business,low,neutral,false,false,813930,,,active,Labor Unions and Similar Labor Organizations
middesk,naics_code,813940,Political Organizations,business_classification_context,business,business,low,neutral,false,false,813940,,,active,Political Organizations
middesk,naics_code,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",business_classification_context,business,business,low,neutral,false,false,813990,,,active,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)"
middesk,naics_code,8141,Private Households,business_classification_context,business,business,low,neutral,false,false,8141,,,active,Private Households
middesk,naics_code,814110,Private Households,business_classification_context,business,business,low,neutral,false,false,814110,,,active,Private Households
middesk,naics_code,92,Public Administration,business_classification_context,business,business,low,neutral,false,false,92,,,active,Public Administration
middesk,naics_code,921120,Legislative Bodies,business_classification_context,business,business,low,neutral,false,false,921120,,,active,Legislative Bodies
middesk,naics_code,9221,"Justice, Public Order, and Safety Activities",business_classification_context,business,business,low,neutral,false,false,9221,,,active,"Justice, Public Order, and Safety Activities"
middesk,naics_code,922130,Legal Counsel and Prosecution,business_classification_context,business,business,low,neutral,false,false,922130,,,active,Legal Counsel and Prosecution
middesk,naics_code,9231,Administration of Human Resource Programs,business_classification_context,business,business,low,neutral,false,false,9231,,,active,Administration of Human Resource Programs
middesk,naics_code,923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",business_classification_context,business,business,low,neutral,false,false,923130,,,active,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)"
middesk,naics_code,9241,Administration of Environmental Quality Programs,business_classification_context,business,business,low,neutral,false,false,9241,,,active,Administration of Environmental Quality Programs
middesk,naics_code,9251,"Administration of Housing Programs, Urban Planning, and Community Development",business_classification_context,business,business,low,neutral,false,false,9251,,,active,"Administration of Housing Programs, Urban Planning, and Community Development"
middesk,naics_code,925110,Administration of Housing Programs,business_classification_context,business,business,low,neutral,false,false,925110,,,active,Administration of Housing Programs
middesk,naics_code,9261,Administration of Economic Programs,business_classification_context,business,business,low,neutral,false,false,9261,,,active,Administration of Economic Programs
middesk,naics_code,926110,Administration of General Economic Programs,business_classification_context,business,business,low,neutral,false,false,926110,,,active,Administration of General Economic Programs
middesk,naics_code,9271,Space Research and Technology,business_classification_context,business,business,low,neutral,false,false,9271,,,active,Space Research and Technology
middesk,naics_code,9281,National Security and International Affairs,business_classification_context,business,business,low,neutral,false,false,9281,,,active,National Security and International Affairs
